player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Brent Burns,D,S.J,2014-15,29,Standard (1-way),5760000,R,7,17,0,0,-9,82,0.07999999999999996,0.030000000000000027,0.04000000000000001,0.07000000000000006,244,14,21,9,56,-5,5,-3,-19,257,38,117862,87046,8971,15709,245,154,5,66,17,9,0,6,148,121,15,4,46,34,8,3,101,74,8,16,10,2,0,4,3,0,0,3,0,0,0,0,0,0,0,0,124,101,3,10,43,23,0,16,-32,-28,-4,-2,69000000,0.083478,pre-covid
Tyler Seguin,F,DAL,2014-15,22,Standard (1-way),5750000,R,13,16,0,0,-1,71,0.14,0.030000000000000027,0.31,0.050000000000000044,245,36,34,4,45,12,6,-9,0,190,29,83286,62482,220,15293,280,171,1,76,37,21,0,12,63,55,0,4,45,41,0,2,45,30,0,11,29,9,0,11,13,3,0,9,275,245,2,5,236,205,3,2,26,23,0,0,40,24,0,13,10,10,2,-2,69000000,0.083333,pre-covid
Matt Niskanen,D,WSH,2014-15,27,Standard (1-way),5750000,R,2,8,0,1,5,82,-0.010000000000000009,0.010000000000000009,0.020000000000000004,-0.06000000000000005,-43,7,-2,4,4,1,5,1,-10,61,12,109981,88676,10429,4973,117,84,4,19,4,2,0,1,143,128,7,1,34,26,1,3,76,59,10,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106,79,0,13,27,14,1,8,-34,-32,0,0,69000000,0.083333,pre-covid
Travis Zajac,F,N.J,2014-15,29,Standard (1-way),5750000,R,4,3,2,0,-3,74,0.019999999999999962,0,0.05,0.020000000000000018,-69,-5,-3,6,-35,-2,6,5,-11,69,11,84585,64324,7703,8338,112,79,4,22,11,4,2,3,70,65,0,4,51,41,4,1,32,22,1,8,12,7,1,3,6,2,1,2,641,475,59,55,559,415,46,50,35,28,0,4,14,10,0,3,-2,-2,2,0,69000000,0.083333,pre-covid
Toby Enstrom,D,WPG,2014-15,29,Standard (1-way),5750000,L,1,6,0,0,10,60,0.040000000000000036,-0.020000000000000018,0.04999999999999999,0.010000000000000009,84,13,15,-1,17,16,8,3,-11,118,10,84850,64055,6386,10432,58,40,1,14,4,3,0,1,27,21,3,0,12,10,1,0,37,29,2,2,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,93,74,2,11,19,12,0,5,-18,-18,0,0,69000000,0.083333,pre-covid
Mike Richards,F,L.A,2014-15,29,Standard (1-way),5750000,L,1,2,0,0,-10,53,-0.030000000000000027,-0.040000000000000036,0.06,-0.12,-20,-9,-8,-2,-24,-8,-4,-1,-2,19,3,42503,35419,2237,3767,63,51,1,8,5,4,0,1,62,60,1,1,22,21,0,0,32,27,1,4,5,4,0,1,2,1,0,1,289,256,10,16,304,260,17,14,10,10,0,0,11,8,0,2,4,0,2,2,69000000,0.083333,pre-covid
Andrei Markov,D,MTL,2014-15,35,35+ (1-way),5750000,L,4,22,0,1,21,81,0.06,0.040000000000000036,0.03,-0.030000000000000027,57,35,30,4,22,20,18,0,-15,153,26,121064,88218,11369,14992,135,95,1,31,10,4,0,4,53,40,5,2,46,31,6,7,79,60,13,3,8,4,0,3,3,0,0,2,0,0,0,0,0,0,0,0,173,130,7,16,40,15,1,18,-14,-10,-2,-2,69000000,0.083333,pre-covid
Jeff Skinner,F,CAR,2014-15,22,Standard (1-way),5725000,L,4,3,0,0,-24,77,0.06999999999999995,-0.010000000000000009,0,0.010000000000000009,157,-7,14,-2,24,-17,0,-5,0,104,12,74142,61344,32,9072,235,179,0,30,18,13,0,3,47,44,0,1,62,53,0,3,42,32,0,8,18,11,0,3,5,1,0,2,21,11,0,8,25,13,1,0,12,11,0,0,13,10,0,3,28,32,0,-2,69000000,0.082971,pre-covid
Martin St. Louis,F,NYR,2014-15,39,35+ (1-way),5625000,L,6,10,0,0,11,74,0.06000000000000005,-0.030000000000000027,0.10999999999999999,0.020000000000000018,138,32,15,10,-30,12,-6,0,0,152,15,77979,62833,399,11753,144,102,0,34,21,15,0,5,13,13,0,0,41,37,0,3,43,31,0,9,23,13,0,8,10,6,0,3,51,37,0,9,59,43,3,0,37,36,0,0,31,21,0,7,14,8,2,-2,69000000,0.081522,pre-covid
Blake Wheeler,F,WPG,2014-15,27,Standard (1-way),5600000,R,2,10,4,1,23,79,0.08999999999999997,0.020000000000000018,0.08000000000000002,-0.020000000000000018,207,45,30,9,92,22,13,4,-4,141,26,93196,65515,7996,13802,244,177,8,33,26,15,4,2,128,109,10,3,35,24,6,1,35,20,1,8,27,11,0,7,9,3,0,2,22,11,5,2,26,8,3,10,54,36,1,14,35,21,1,10,-14,-22,-2,8,69000000,0.081159,pre-covid
Jason Pominville,F,MIN,2014-15,31,Standard (1-way),5600000,R,5,11,0,0,8,82,0.14999999999999997,0.040000000000000036,-0.1,0.06000000000000005,394,33,42,14,118,14,13,7,0,242,21,89939,69433,63,15500,252,173,0,63,18,15,0,2,44,40,0,4,35,31,0,3,21,17,0,4,9,7,0,0,4,4,0,0,39,33,0,6,48,36,0,0,32,28,0,0,36,22,0,11,24,20,0,0,69000000,0.081159,pre-covid
Gabriel Landeskog,F,COL,2014-15,21,Standard (1-way),5571429,L,8,9,0,0,-2,82,0.13,0.07,0.08000000000000002,0.07000000000000006,115,15,11,8,-29,4,-3,0,-3,125,20,91032,72312,2130,10961,214,153,3,36,23,13,0,6,169,150,2,11,52,47,2,0,34,26,0,6,21,9,0,8,10,1,0,5,16,6,0,1,29,13,6,1,73,65,0,3,36,24,0,9,-8,-14,0,0,69000000,0.080745,pre-covid
Duncan Keith,D,CHI,2014-15,30,Standard (1-way),5538462,L,3,18,0,1,28,80,0.04999999999999993,0.040000000000000036,-0.04000000000000001,0.040000000000000036,206,22,24,10,120,9,5,2,-15,190,20,122660,90945,10881,15180,171,102,4,44,10,7,0,3,16,15,1,0,43,35,4,1,63,51,4,6,6,3,0,1,2,1,0,1,0,0,0,0,0,0,0,0,113,83,3,18,35,15,1,11,-14,-16,0,2,69000000,0.080268,pre-covid
John Tavares,F,NYI,2014-15,23,Standard (1-way),5500000,L,13,18,0,1,7,82,0.12,0.030000000000000027,0.42999999999999994,0.040000000000000036,421,49,74,37,141,7,17,9,1,235,33,101712,79163,169,16830,278,186,0,64,38,22,0,9,48,44,0,4,94,85,0,5,109,76,0,27,48,23,0,15,17,8,0,6,753,559,6,137,689,501,39,3,37,32,1,0,48,25,1,17,-4,6,0,-10,69000000,0.07971,pre-covid
Patrik Elias,F,N.J,2014-15,38,35+ (1-way),5500000,L,5,4,0,2,-20,69,0.03999999999999998,0,0.04000000000000001,0.020000000000000018,-104,-22,-17,-13,-84,-12,-12,-6,-11,73,8,72982,52997,7158,7767,114,72,6,26,13,8,0,5,23,21,0,1,18,12,5,0,40,27,1,6,9,2,1,5,2,0,0,2,263,209,12,27,410,312,27,32,25,18,0,5,21,13,2,4,4,4,0,0,69000000,0.07971,pre-covid
James Wisniewski,D,ANA,2014-15,30,Standard (1-way),5500000,R,7,8,0,0,-13,69,0.07,0.010000000000000009,0.04000000000000001,-0.04999999999999993,60,2,-5,1,-25,-11,-16,-7,-5,143,20,87728,64572,7042,11916,147,88,1,40,8,1,0,5,115,102,8,3,12,8,3,0,33,26,3,3,9,1,0,6,6,0,0,4,0,0,0,0,0,0,0,0,81,64,1,12,26,15,0,8,-2,4,-6,-2,69000000,0.07971,pre-covid
Dave Bolland,F,FLA,2014-15,28,Standard (1-way),5500000,R,0,5,1,0,4,53,-0.040000000000000036,-0.020000000000000018,-0.039999999999999994,0.020000000000000018,-37,-1,-9,-3,-3,2,-1,-1,-11,45,7,51933,40043,5034,3777,76,64,1,5,6,4,0,0,88,75,6,2,26,20,4,0,10,7,2,1,8,5,0,1,4,2,0,0,414,306,47,36,517,368,25,65,21,14,0,2,17,10,0,5,-32,-24,-4,-2,69000000,0.07971,pre-covid
Brooks Orpik,D,WSH,2014-15,33,Standard (1-way),5500000,L,0,0,0,0,10,78,-0.12000000000000005,-0.020000000000000018,-0.04000000000000001,-0.9,-199,-26,-16,-16,3,0,11,-6,-26,0,0,101942,83728,12208,185,66,57,0,0,0,0,0,0,306,270,18,0,11,8,3,0,37,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,142,0,7,19,16,0,0,-34,-36,0,0,69000000,0.07971,pre-covid
Oliver Ekman-Larsson,D,ARI,2014-15,22,Standard (1-way),5500000,L,10,10,1,0,-18,82,0.09000000000000002,0.050000000000000044,0.020000000000000004,0.010000000000000009,44,-16,-21,-18,13,-10,-7,-7,-25,220,25,124047,88590,11784,17977,264,143,7,84,23,10,1,8,167,134,18,9,30,22,4,2,46,31,3,10,9,3,0,6,6,2,0,4,0,0,0,0,0,0,0,0,77,53,2,16,20,9,0,8,-6,-6,-2,0,69000000,0.07971,pre-covid
Shawn Horcoff,F,DAL,2014-15,35,Standard (1-way),5500000,L,4,1,0,0,9,76,0.020000000000000018,0.010000000000000009,-0.09000000000000001,-0.010000000000000009,34,10,-6,5,19,9,-6,4,-10,59,10,59369,47333,4009,7226,82,66,1,11,11,6,0,4,80,73,6,1,20,16,2,1,22,20,0,1,8,5,0,2,5,2,0,2,237,185,15,33,235,178,21,19,25,19,2,2,18,16,0,1,-18,-16,0,-2,69000000,0.07971,pre-covid
Tyler Myers,D,WPG,2014-15,24,Standard (1-way),5500000,R,3,4,0,2,-8,71,-0.020000000000000018,-0.04999999999999999,0,0.009999999999999898,-189,-5,1,1,-186,-3,-2,1,-14,119,16,104963,77438,10736,11589,124,77,1,34,7,5,0,1,65,50,8,2,44,35,1,5,54,48,1,2,4,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,132,99,4,17,21,13,2,4,-36,-32,-4,0,69000000,0.07971,pre-covid
Dan Girardi,D,NYR,2014-15,30,Standard (1-way),5500000,R,1,2,0,1,17,82,-0.07,-0.04999999999999999,0.01999999999999999,-0.020000000000000018,-94,7,1,3,-59,3,-1,1,-10,87,11,111645,87496,12586,7041,111,70,5,26,4,3,0,1,224,190,27,3,33,25,6,0,60,45,5,5,4,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,184,141,2,18,16,13,1,1,0,0,0,2,69000000,0.07971,pre-covid
Jay Bouwmeester,D,STL,2014-15,30,Standard (1-way),5400000,L,0,4,0,0,6,72,-0.08000000000000007,-0.030000000000000027,-0.030000000000000013,-0.06000000000000005,-71,-7,-17,-9,35,12,5,3,-19,52,6,97913,76954,11648,5373,92,75,1,13,2,2,0,0,42,33,5,1,14,12,0,0,18,15,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,75,0,15,11,5,0,4,-20,-18,-2,2,69000000,0.078261,pre-covid
Jarome Iginla,F,COL,2014-15,37,35+ (1-way),5333333,R,8,5,0,0,0,82,0.06,-0.030000000000000027,0.05000000000000002,0.030000000000000027,-24,16,-3,1,-167,5,-17,-2,-1,123,15,89227,70973,495,12208,189,124,0,48,29,20,0,7,99,92,0,4,31,29,0,1,30,24,0,5,12,5,0,4,6,2,0,2,57,45,0,11,71,51,3,3,47,41,0,0,30,22,0,5,0,0,2,-2,69000000,0.077295,pre-covid
Shane Doan,F,ARI,2014-15,37,35+ (1-way),5300000,R,5,5,0,0,-29,79,0.09000000000000002,0.020000000000000018,0.039999999999999994,0.010000000000000009,87,-13,-18,-10,-31,-17,-13,-8,-8,140,20,89506,70941,3103,11588,189,136,4,34,14,9,0,5,189,150,4,20,43,36,2,2,42,32,2,7,16,6,0,7,7,2,0,5,3,2,0,1,8,5,1,0,26,19,0,1,22,16,0,5,-16,-12,-5,1,69000000,0.076812,pre-covid
Marian Hossa,F,CHI,2014-15,35,Standard (1-way),5275000,L,7,14,2,1,24,82,0.039999999999999925,0.020000000000000018,0.08,0.020000000000000018,165,23,13,4,74,20,0,-2,-14,133,15,91288,68778,7340,11312,247,185,10,38,22,11,1,5,62,53,3,3,68,53,8,3,30,20,3,6,21,6,1,8,9,2,0,4,4,1,0,0,3,0,0,2,26,21,0,5,39,26,0,9,-2,0,-2,0,69000000,0.076449,pre-covid
Jeff Carter,F,L.A,2014-15,29,Standard (1-way),5272727,R,10,5,1,1,7,82,0.06999999999999995,0.019999999999999907,0.09,0.07000000000000006,226,23,18,0,131,16,18,5,-9,159,22,88416,64407,6682,12661,218,158,10,34,28,15,1,7,76,68,5,3,29,22,4,2,44,30,4,9,30,17,2,7,12,7,0,3,627,455,45,85,566,432,59,40,33,22,0,8,34,27,1,5,0,8,0,-4,69000000,0.076416,pre-covid
David Clarkson,F,CBJ,2014-15,30,Standard (1-way),5250000,R,1,0,0,0,-12,61,0.04999999999999999,-0.009999999999999953,-0.18,0.020000000000000018,22,-6,-6,-1,-43,-4,-6,1,0,67,1,50507,42699,26,6852,95,74,0,18,10,8,0,1,133,125,0,8,11,10,0,0,12,9,0,3,10,6,0,3,3,1,0,1,25,23,0,2,48,42,1,0,19,17,0,0,5,5,0,0,-39,-31,0,-8,69000000,0.076087,pre-covid
Joffrey Lupul,F,TOR,2014-15,30,Standard (1-way),5250000,R,2,1,0,0,-10,55,0.019999999999999962,-0.02999999999999997,-0.11,-0.04999999999999993,-38,-5,-9,-4,-75,-1,-6,1,-1,50,1,51118,42455,154,6741,97,77,0,16,10,8,0,2,78,69,0,8,36,33,0,2,22,20,0,2,6,4,0,2,2,2,0,0,4,2,0,2,2,2,0,0,20,20,0,0,11,9,0,1,-10,-8,0,-2,69000000,0.076087,pre-covid
Keith Yandle,D,NYR,2014-15,27,Standard (1-way),5250000,L,2,31,0,0,-19,84,0.13999999999999996,0.010000000000000009,-0.05,0.010000000000000009,285,12,9,13,6,-18,-12,-4,0,251,32,115482,91392,609,19921,232,147,0,63,6,4,0,2,53,51,0,0,35,28,0,5,81,59,1,17,5,1,0,3,2,0,0,2,0,0,0,0,0,0,0,0,101,89,2,1,46,17,0,25,-8,-2,0,-4,69000000,0.076087,pre-covid
Mark Streit,D,PHI,2014-15,36,35+ (1-way),5250000,L,4,26,0,0,-8,81,0.11999999999999994,0.010000000000000009,0.09000000000000001,0.040000000000000036,215,40,34,19,-58,0,-13,-2,-1,221,38,108708,85482,1624,16626,144,76,1,41,9,5,0,3,63,53,1,5,16,14,0,2,41,32,2,5,10,3,0,5,3,1,0,2,0,0,0,0,0,0,0,0,103,86,3,1,43,15,0,22,-16,-16,0,0,69000000,0.076087,pre-covid
Jamie Benn,F,DAL,2014-15,24,Standard (1-way),5250000,L,10,13,2,3,1,82,0.07999999999999996,0.040000000000000036,0.03,0.030000000000000027,194,29,38,-1,71,14,15,-7,-8,206,33,98129,69031,7074,16317,253,172,7,54,35,21,1,9,120,104,7,6,76,56,8,6,50,36,0,11,48,22,1,16,15,5,1,6,298,170,16,78,278,164,72,15,50,42,1,3,52,32,3,10,16,14,0,2,69000000,0.076087,pre-covid
Dennis Wideman,D,CGY,2014-15,31,Standard (1-way),5250000,R,6,18,0,0,4,80,0,-0.020000000000000018,-0.01999999999999999,-0.010000000000000009,-20,32,12,11,-153,6,-10,-2,-5,176,28,118282,91763,6325,13872,173,94,1,66,15,7,0,6,94,82,2,6,51,44,5,2,92,76,1,10,5,1,0,4,2,0,0,2,0,0,0,0,0,0,0,0,184,162,1,7,41,22,0,14,18,16,0,2,69000000,0.076087,pre-covid
Evander Kane,F,WPG,2014-15,22,Standard (1-way),5250000,L,4,2,1,2,-1,37,0.050000000000000044,0.020000000000000018,0.05000000000000002,0.050000000000000044,11,2,-11,-6,17,0,-5,-2,-2,41,6,42874,32469,3827,4465,126,90,8,19,10,5,1,3,119,105,9,3,18,13,0,1,19,15,1,2,9,4,1,1,6,3,1,1,30,17,4,5,37,21,3,10,14,9,0,3,12,5,2,2,-17,-19,0,2,69000000,0.076087,pre-covid
David Krejci,F,BOS,2014-15,28,Standard (1-way),5250000,R,1,7,1,0,7,47,0.050000000000000044,-0.010000000000000009,-0.01999999999999999,-0.06000000000000005,36,19,7,7,-31,5,-4,1,-1,77,12,51231,41761,1471,6052,70,51,0,13,7,5,0,1,35,30,2,1,20,15,0,3,21,16,0,3,5,4,0,0,3,2,0,0,316,269,14,21,278,243,5,11,29,26,0,2,24,14,0,7,-8,-8,2,-2,69000000,0.076087,pre-covid
Dustin Byfuglien,D,WPG,2014-15,29,Standard (1-way),5200000,R,5,13,0,1,1,69,0.08999999999999997,0,0.03,-0.020000000000000018,210,24,26,9,63,6,4,4,-11,175,27,93855,69828,4601,14448,209,126,3,58,18,11,0,5,203,174,11,9,47,38,4,1,56,37,5,10,15,4,0,5,3,2,0,1,0,0,0,0,3,2,0,0,59,41,2,12,27,10,1,11,-36,-34,-2,-2,69000000,0.075362,pre-covid
Zach Bogosian,D,BUF,2014-15,23,Standard (1-way),5142857,R,0,2,0,0,-6,62,-0.02999999999999997,-0.010000000000000009,0.03,0.010000000000000009,-106,-15,-11,-7,-67,1,-2,1,-13,57,6,88117,70265,9036,5630,125,79,4,17,3,3,0,0,189,168,7,2,14,12,0,2,38,30,5,0,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,90,66,3,14,17,14,0,2,-36,-26,-2,-4,69000000,0.074534,pre-covid
Bobby Ryan,F,OTT,2014-15,27,Standard (1-way),5100000,R,5,10,0,0,6,78,0.07999999999999996,0,-0.03,0.030000000000000027,156,25,17,13,-43,3,-1,3,-2,169,17,81772,63705,742,13582,221,151,1,49,18,12,0,4,110,96,1,10,59,54,0,2,41,35,0,6,18,11,0,4,7,3,0,3,4,3,1,0,7,6,0,0,33,29,0,1,36,21,0,8,14,10,0,0,69000000,0.073913,pre-covid
James Neal,F,NSH,2014-15,26,Standard (1-way),5000000,L,4,1,0,0,12,67,0.13,0.04999999999999993,-0.19,0,277,30,20,11,113,18,6,4,0,130,17,72712,58070,61,10972,222,170,0,28,23,16,0,2,71,67,0,3,37,33,0,2,31,22,0,8,21,11,0,6,9,4,0,2,7,5,0,1,10,6,1,0,30,24,0,0,14,13,0,1,4,0,0,-7,69000000,0.072464,pre-covid
Mikhail Grabovski,F,NYI,2014-15,30,Standard (1-way),5000000,L,0,1,0,0,2,51,0.05999999999999994,0.030000000000000027,0.6699999999999999,-0.06000000000000005,81,5,7,4,43,5,5,3,0,37,2,43678,37798,27,4230,81,70,0,7,9,9,0,0,11,11,0,0,26,24,0,2,31,28,0,2,5,4,0,1,0,0,0,0,38,25,0,10,45,36,0,0,19,18,0,0,10,9,0,1,16,16,0,0,69000000,0.072464,pre-covid
Ryan Kesler,F,ANA,2014-15,29,Standard (1-way),5000000,R,6,7,1,2,-3,81,0.010000000000000009,0,-0.11,0.040000000000000036,22,-7,10,-2,-17,-3,5,-1,-16,171,17,94830,67540,9638,11322,205,126,8,54,20,11,1,4,169,152,5,9,47,36,6,2,27,20,1,4,19,10,0,4,7,2,0,3,937,636,98,122,727,477,82,99,69,37,0,22,27,15,1,6,-10,-4,0,-4,69000000,0.072464,pre-covid
Alexander Edler,D,VAN,2014-15,28,Standard (1-way),5000000,L,5,10,0,0,16,74,0.050000000000000044,0.040000000000000036,-0.04999999999999999,0.050000000000000044,131,25,8,17,96,5,-4,2,-15,156,26,106467,78256,10925,12405,175,124,5,42,8,1,0,5,94,80,5,4,24,17,6,1,72,52,9,6,3,1,0,2,1,0,0,1,0,0,0,0,1,1,0,0,126,93,4,20,23,12,0,7,-34,-30,0,-8,69000000,0.072464,pre-covid
Tomas Plekanec,F,MTL,2014-15,31,Standard (1-way),5000000,L,7,9,3,1,11,82,0.040000000000000036,0.010000000000000009,0.12,0.020000000000000018,-3,11,10,-1,-36,2,-6,-5,-9,125,17,94246,70297,8835,10223,248,178,12,35,26,14,1,5,47,39,3,1,30,23,5,1,42,35,4,2,18,4,3,5,8,1,1,2,777,588,50,77,780,560,67,75,55,46,0,8,34,19,1,8,0,0,-2,0,69000000,0.072464,pre-covid
Sergei Gonchar,D,MTL,2014-15,40,35+ (1-way),5000000,L,0,4,0,0,6,48,0.010000000000000009,-0.03999999999999998,-0.009999999999999995,-0.040000000000000036,18,12,5,4,-38,6,2,0,-2,69,8,50942,42635,1009,5505,46,26,0,17,1,1,0,0,45,40,2,2,5,4,0,1,29,24,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,71,58,2,2,13,9,0,4,-18,-18,0,0,69000000,0.072464,pre-covid
Andrew MacDonald,D,PHI,2014-15,27,Standard (1-way),5000000,L,1,4,0,0,-5,58,-0.030000000000000027,-0.010000000000000009,0,-0.06000000000000005,-46,-8,5,2,-28,-1,0,0,-8,43,7,69647,58346,5433,4659,62,36,4,15,2,1,0,1,35,29,1,1,12,10,1,1,25,20,1,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,86,62,2,14,10,5,0,4,-20,-20,0,-2,69000000,0.072464,pre-covid
Valtteri Filppula,F,T.B,2014-15,30,Standard (1-way),5000000,L,4,17,0,0,-20,82,0.040000000000000036,-0.030000000000000027,0.01999999999999999,-0.020000000000000018,74,9,0,3,3,-9,-7,-3,-7,126,21,93552,67123,5450,15011,91,64,4,11,12,7,0,2,25,20,3,1,50,37,6,2,27,16,0,9,13,7,1,0,5,2,0,0,621,428,34,98,564,408,54,36,29,22,0,3,36,19,0,10,20,18,0,4,69000000,0.072464,pre-covid
Radim Vrbata,F,VAN,2014-15,33,Standard (1-way),5000000,R,13,11,0,0,4,79,0.12999999999999995,0.020000000000000018,0.09000000000000001,0.07000000000000006,226,41,22,24,44,5,-17,-1,0,170,30,78740,61505,376,12938,267,178,0,70,31,15,0,8,44,39,0,1,33,29,0,2,26,19,1,5,24,4,0,12,19,3,0,8,5,4,0,1,4,3,0,0,25,23,0,0,32,18,0,11,-8,-6,0,2,69000000,0.072464,pre-covid
Derick Brassard,F,NYR,2014-15,26,Standard (1-way),5000000,L,8,15,0,0,18,80,0.12,0.040000000000000036,-0.12,0,291,34,17,11,96,12,-9,-1,-2,171,21,83496,66418,1082,12250,168,120,0,40,19,10,0,5,106,101,0,3,42,39,0,2,38,25,1,9,12,3,0,7,4,1,0,2,671,535,14,76,705,581,34,10,13,11,0,0,41,29,0,11,12,6,4,0,69000000,0.072464,pre-covid
Paul Martin,D,PIT,2014-15,33,Standard (1-way),5000000,L,0,1,0,0,14,74,-0.020000000000000018,0,0.039999999999999994,-0.010000000000000009,34,3,10,0,81,18,16,4,-12,82,3,101148,78086,10591,7231,61,44,2,9,3,3,0,0,60,50,6,2,24,20,2,0,37,31,4,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,139,96,5,20,17,15,0,1,-4,4,-4,0,69000000,0.072464,pre-covid
Matt Moulson,F,BUF,2014-15,30,Standard (1-way),5000000,L,3,8,0,0,-11,77,0.12999999999999995,0.040000000000000036,0.05000000000000002,0.05999999999999994,5,7,5,5,-141,-3,-7,4,0,131,15,81716,65838,798,11887,156,111,1,36,13,10,0,3,34,32,0,2,26,22,0,1,21,16,0,5,22,13,0,8,5,4,0,1,13,7,1,4,9,7,0,0,49,47,0,0,28,19,0,7,12,12,2,-2,69000000,0.072464,pre-covid
Stephen Weiss,F,DET,2014-15,31,Standard (1-way),4900000,L,3,6,0,0,-3,52,0.07999999999999996,-0.010000000000000009,0,-0.030000000000000027,70,15,17,9,2,4,3,1,0,69,13,35391,28537,0,6435,52,39,0,12,9,6,0,3,19,16,0,3,9,8,0,0,18,12,0,6,13,7,0,5,5,3,0,2,10,7,0,3,11,9,0,0,12,12,0,0,16,10,0,6,-10,-6,0,-4,69000000,0.071014,pre-covid
Marian Gaborik,F,L.A,2014-15,32,Standard (1-way),4875000,L,11,7,0,0,7,69,0.14,0.04999999999999993,-0.14,0.030000000000000027,276,38,40,13,156,14,19,2,0,114,25,70028,56096,164,10675,174,125,0,37,27,13,0,10,39,37,0,1,18,16,1,0,43,35,0,6,28,15,0,8,9,2,0,4,1,0,0,0,0,0,0,0,6,5,0,1,20,13,0,5,-2,0,0,-2,69000000,0.070652,pre-covid
Ryane Clowe,F,N.J,2014-15,31,Standard (1-way),4850000,L,0,0,0,0,-1,13,0.06000000000000005,-0.07000000000000006,-0.09,0.020000000000000018,-11,2,1,-1,-28,2,-2,-1,0,21,3,12224,9978,19,2107,15,13,0,2,1,1,0,0,21,21,0,0,3,3,0,0,3,2,0,1,3,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,3,0,0,-2,-2,0,0,69000000,0.07029,pre-covid
Justin Faulk,D,CAR,2014-15,22,Standard (1-way),4833333,R,7,13,2,0,-19,82,0.040000000000000036,0.040000000000000036,0.04000000000000001,0.030000000000000027,230,-4,24,-4,152,-14,14,-4,-10,169,20,120176,91326,9429,12285,238,158,5,60,15,6,2,7,157,124,20,0,70,52,6,6,50,35,4,5,13,2,1,7,4,0,1,3,0,0,0,0,0,0,0,0,114,88,2,10,34,18,0,11,-12,-6,-2,-4,69000000,0.070048,pre-covid
Sam Gagner,F,ARI,2014-15,24,Standard (1-way),4800000,R,6,6,0,0,-28,81,0.12999999999999995,0.050000000000000044,0.23,-0.050000000000000044,116,-7,2,2,-31,-17,-6,-6,0,118,15,83796,69982,122,10057,183,138,0,30,15,8,0,4,63,59,0,3,36,35,0,0,34,27,0,3,13,8,0,2,6,1,0,2,361,278,0,57,410,337,8,1,19,19,0,0,26,19,0,5,-10,-8,0,-2,69000000,0.069565,pre-covid
Tuomo Ruutu,F,N.J,2014-15,31,Standard (1-way),4750000,L,0,0,0,0,-3,77,0.02999999999999997,0.020000000000000018,-0.020000000000000004,-0.030000000000000027,-44,-3,-1,-3,-23,0,2,-1,-1,3,1,50196,47614,1257,490,74,74,0,0,7,7,0,0,174,174,0,0,15,12,2,0,22,22,0,0,6,6,0,0,2,2,0,0,4,4,0,0,5,5,0,0,23,22,0,1,6,6,0,0,2,2,0,0,69000000,0.068841,pre-covid
