player,position,team,season,age,plusMinus,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Antti Suomela,F,S.J,2018-19,24,1,Entry-Level,925000,L,0,0,0,0,27,-0.020000000000000018,-0.020000000000000018,0.12,0.09999999999999998,45,0,2,-2,46,1,3,-1,0,0,0,18334,17798,102,79,42,41,0,0,3,3,0,0,10,10,0,0,5,5,0,0,7,7,0,0,6,6,0,0,0,0,0,0,102,100,0,1,128,122,0,1,11,11,0,0,5,5,0,0,-2,-2,0,0,79500000,0.011635,pre-covid
Vinni Lettieri,F,NYR,2018-19,23,-7,Entry-Level,925000,R,1,1,0,0,27,-0.019999999999999962,-0.03999999999999998,0.16,0.010000000000000009,-26,-7,9,3,-32,-8,6,1,-2,6,2,16449,15277,284,845,40,32,1,6,1,0,0,1,41,40,0,1,7,7,0,0,9,8,1,0,3,3,0,0,0,0,0,0,7,6,0,1,6,6,0,0,11,10,0,0,2,1,0,1,-10,-10,0,0,79500000,0.011635,pre-covid
Filip Zadina,F,DET,2018-19,18,-5,Entry-Level,925000,L,1,1,0,0,9,0,-0.10000000000000003,0,0.12,-35,-2,-1,4,-54,-6,-4,0,0,12,3,8310,6849,0,1264,18,7,0,7,1,0,0,1,6,6,0,0,5,3,0,1,5,5,0,0,1,0,0,1,1,0,0,1,3,2,0,1,3,3,0,0,3,3,0,0,1,0,0,1,2,0,0,0,79500000,0.011635,pre-covid
Colin White,F,OTT,2018-19,21,-24,Entry-Level,925000,R,5,3,0,0,71,0.09000000000000002,0.03999999999999998,-0.039999999999999994,0.09999999999999998,42,-8,20,-4,-57,-11,5,0,-3,105,12,68918,57137,889,8584,123,89,1,27,14,8,0,5,23,21,1,1,21,20,0,1,38,33,0,2,19,8,0,9,4,2,0,2,379,312,8,43,420,363,14,8,35,33,1,0,26,23,0,1,20,28,0,-8,79500000,0.011635,pre-covid
Zach Aston-Reese,F,PIT,2018-19,23,12,Entry-Level,925000,L,0,0,1,0,43,-0.09000000000000002,-0.020000000000000018,-0.05000000000000002,-0.17999999999999994,-55,4,8,-1,10,8,12,2,-5,2,0,35234,29485,4695,307,76,67,7,1,8,6,1,0,138,134,3,1,17,11,6,0,11,9,2,0,8,5,2,0,2,0,1,0,8,6,0,1,10,8,0,1,37,31,0,0,9,9,0,0,-6,-6,0,0,79500000,0.011635,pre-covid
Oskar Lindblom,F,PHI,2018-19,21,-9,Entry-Level,925000,L,2,1,0,0,81,0.020000000000000018,0.030000000000000027,-0.039999999999999994,-0.020000000000000018,65,-14,7,-6,52,-7,2,-4,-10,56,2,66801,55521,3933,5107,162,128,1,25,17,14,0,2,68,65,1,2,26,20,5,1,28,25,2,1,23,16,0,6,3,1,0,1,3,3,0,0,7,5,1,1,52,50,0,2,15,13,0,1,12,12,0,0,79500000,0.011635,pre-covid
Kiefer Sherwood,F,ANA,2018-19,23,1,Entry-Level,925000,R,0,0,0,0,50,-0.010000000000000009,-0.019999999999999962,0.009999999999999995,0.020000000000000018,-83,0,-7,-1,-79,-1,-8,-2,-1,2,0,34099,32519,810,364,60,58,1,1,6,6,0,0,79,79,0,0,17,17,0,0,23,21,0,2,6,6,0,0,1,1,0,0,7,5,0,2,9,8,0,0,19,17,0,1,6,5,0,0,2,2,0,0,79500000,0.011635,pre-covid
Par Lindholm,F,WPG,2018-19,26,5,Entry-Level,925000,L,0,0,0,0,65,-0.12000000000000005,-0.050000000000000044,-0.010000000000000009,-0.25,-148,-8,-7,-2,-71,6,4,4,-13,-1,0,44268,36744,6069,235,64,55,7,0,1,1,0,0,58,53,4,1,30,22,8,0,12,12,0,0,7,6,0,0,0,0,0,0,204,137,61,2,205,135,5,21,55,35,0,10,12,12,0,0,-6,-6,0,0,79500000,0.011635,pre-covid
Tyler Motte,F,VAN,2018-19,23,-12,Entry-Level,925000,L,0,0,2,0,74,-0.12,-0.04999999999999999,0,0.17000000000000004,-177,-24,-19,-5,-97,-17,-8,-2,-9,1,0,56695,47249,7363,162,114,100,11,0,9,6,1,0,200,196,3,0,34,27,7,0,15,12,3,0,14,11,1,0,5,2,1,0,15,11,4,0,33,26,0,3,52,41,0,1,7,6,0,0,24,14,0,0,79500000,0.011635,pre-covid
Casey Mittelstadt,F,BUF,2018-19,19,-19,Entry-Level,925000,L,3,7,0,0,77,0.050000000000000044,-0.020000000000000018,-0.06,0.010000000000000009,83,-4,-7,2,-31,-10,-7,1,0,111,13,62230,52122,35,7798,118,81,0,32,12,9,0,3,30,29,0,0,31,31,0,0,39,36,0,2,8,6,0,2,3,2,0,1,214,191,0,15,320,293,1,1,16,14,0,0,13,6,0,7,24,24,0,0,79500000,0.011635,pre-covid
Ilya Lyubushkin,D,ARI,2018-19,24,-9,Entry-Level,925000,R,0,0,0,0,41,-0.03999999999999998,-0.02999999999999997,0.12999999999999998,0.29000000000000004,-24,-8,-2,-1,-29,-8,-3,-1,-1,4,0,33673,32371,595,65,27,27,0,0,0,0,0,0,149,145,3,0,6,6,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,56,0,1,4,4,0,0,2,2,0,0,79500000,0.011635,pre-covid
Jakob Chychrun,D,ARI,2018-19,20,-12,Entry-Level,925000,L,3,5,0,0,53,0.08000000000000002,0.010000000000000009,-0.17,0.09999999999999998,140,5,37,8,33,-6,11,0,0,98,12,64295,54148,142,7683,117,77,0,32,5,2,0,3,74,71,0,2,19,13,0,3,38,32,0,5,13,0,0,10,2,0,0,2,0,0,0,0,0,0,0,0,74,72,0,0,15,9,0,5,-8,-6,0,-2,79500000,0.011635,pre-covid
Robby Fabbri,F,STL,2018-19,22,-4,Standard (1-way),925000,L,0,0,0,0,32,-0.050000000000000044,-0.07000000000000006,-0.13,-0.08999999999999997,9,-1,1,0,-4,-2,1,0,0,10,1,24064,21458,41,1633,43,42,0,1,2,2,0,0,30,29,0,0,5,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,4,3,0,1,10,6,0,0,8,8,0,0,3,3,0,0,8,8,0,0,79500000,0.011635,pre-covid
Henri Jokiharju,D,CHI,2018-19,19,-7,Entry-Level,925000,R,0,1,0,0,38,0.050000000000000044,0.06000000000000005,-0.05,0.030000000000000027,29,-6,-8,-2,30,-10,-7,-3,-3,24,4,43252,37765,1824,2215,62,57,0,4,0,0,0,0,48,46,1,0,7,5,1,0,26,24,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,35,0,0,11,7,0,1,-12,-10,-2,0,79500000,0.011635,pre-covid
Logan O'Connor,F,COL,2018-19,21,-2,Entry-Level,925000,R,0,0,0,0,5,-0.07999999999999996,-0.04999999999999993,0.62,0,2,-2,1,0,2,-1,0,0,-1,0,0,2044,1888,156,0,1,1,0,0,0,0,0,0,4,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.011635,pre-covid
Rasmus Dahlin,D,BUF,2018-19,18,-13,Entry-Level,925000,L,5,15,0,0,82,0.10999999999999993,0.030000000000000027,-0.039999999999999994,-0.020000000000000018,244,16,19,13,28,3,11,8,-1,170,19,103886,85376,780,13322,177,123,0,36,9,4,0,5,97,91,0,4,38,33,0,2,79,63,1,7,5,3,0,2,4,2,0,2,0,0,0,0,0,0,0,0,66,58,0,0,33,18,0,13,-14,-16,0,0,79500000,0.011635,pre-covid
Calle Rosen,D,TOR,2018-19,24,-3,Entry-Level,925000,L,0,0,0,0,4,-0.030000000000000027,0,0,-0.48,-2,-3,-4,0,3,-1,-1,1,-1,-2,0,4009,3734,6,116,5,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,79500000,0.011635,pre-covid
Taro Hirose,F,DET,2018-19,22,0,Entry-Level,925000,L,0,1,0,0,10,-0.04999999999999999,-0.08999999999999997,-0.14,-0.07000000000000006,-33,1,-2,0,-41,1,-2,-1,0,7,-1,9183,8509,6,506,15,14,0,0,1,1,0,0,1,1,0,0,5,4,0,1,7,6,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,0,0,6,4,0,1,0,0,0,0,79500000,0.011635,pre-covid
Nico Hischier,F,N.J,2018-19,19,0,Entry-Level,925000,L,3,8,0,0,69,0.10000000000000003,0.02999999999999997,-0.06,0,168,23,28,11,38,6,16,6,-1,102,16,74857,55898,2553,11106,160,115,3,27,17,11,0,3,53,49,0,2,38,27,3,4,32,25,1,6,17,11,1,3,3,2,0,1,437,366,7,30,529,457,19,12,44,40,0,4,30,17,0,6,42,36,2,0,79500000,0.011635,pre-covid
Patrik Laine,F,WPG,2018-19,20,-24,Entry-Level,925000,R,16,9,0,0,82,0.09000000000000002,-0.06,-0.08,0.010000000000000009,98,22,1,9,-157,-15,-32,-8,0,214,39,84438,64299,46,16208,245,134,0,84,30,13,0,12,70,67,0,3,28,21,1,5,48,38,0,7,19,3,0,12,11,0,0,7,11,7,0,2,20,16,0,0,44,39,0,0,19,11,0,8,-14,-2,0,-10,79500000,0.011635,pre-covid
Cooper Marody,F,EDM,2018-19,21,-1,Entry-Level,925000,R,0,0,0,0,6,0.03999999999999998,0.04999999999999999,0,-0.75,7,-1,2,0,8,0,2,0,0,-1,-1,2488,2455,0,33,6,6,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79500000,0.011635,pre-covid
Sebastian Aho,F,CAR,2018-19,20,25,Entry-Level,925000,L,5,21,5,1,82,0.08999999999999997,0.020000000000000018,0.06,0.050000000000000044,371,48,42,15,172,26,7,-1,-6,171,24,99088,73849,5195,13757,243,159,8,46,30,14,3,3,65,54,2,3,81,62,7,7,64,53,0,7,27,10,3,3,10,2,1,2,585,433,26,91,618,470,47,39,34,30,1,2,53,26,1,17,24,20,0,0,79500000,0.011635,pre-covid
Joey Anderson,F,N.J,2018-19,20,-7,Entry-Level,925000,R,0,0,1,0,34,-0.019999999999999962,0,0,-0.13,-1,-6,-2,-3,15,-8,-4,-5,0,1,0,26319,22878,2353,376,49,45,2,0,4,2,0,0,42,41,0,0,12,9,3,0,3,3,0,0,4,1,1,0,2,0,0,0,9,7,2,0,8,7,0,0,11,6,0,2,2,2,0,0,-2,-2,0,0,79500000,0.011635,pre-covid
Juuso Riikola,D,PIT,2018-19,24,3,Entry-Level,925000,L,2,0,0,0,37,0,-0.03999999999999998,0.5,0.050000000000000044,-26,8,4,2,-52,4,-2,0,0,20,4,37043,33328,163,1971,43,35,0,5,2,0,0,2,86,84,1,0,13,12,0,1,16,14,0,2,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,38,37,0,0,3,3,0,0,-2,-2,0,0,79500000,0.011635,pre-covid
Dylan Sikura,F,CHI,2018-19,23,2,Entry-Level,925000,L,0,0,0,0,33,0.07000000000000006,0.07000000000000006,0,0.06999999999999995,34,3,0,3,34,3,0,3,0,1,1,22339,22198,0,26,52,52,0,0,0,0,0,0,3,3,0,0,23,23,0,0,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,10,10,0,0,8,7,0,0,0,0,0,0,79500000,0.011635,pre-covid
Dylan Gambrell,F,S.J,2018-19,21,1,Entry-Level,925000,R,0,0,0,0,8,-0.019999999999999962,-0.020000000000000018,-0.07,-0.94,-7,1,-2,1,-8,1,-3,1,0,0,0,4142,3928,165,15,6,6,0,0,0,0,0,0,13,13,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,2,0,19,18,0,0,1,1,0,0,0,0,0,0,-2,-2,0,0,79500000,0.011635,pre-covid
Sheldon Rempal,F,L.A,2018-19,22,-1,Entry-Level,925000,R,0,0,0,0,7,-0.020000000000000018,-0.020000000000000018,0,-1,-17,-1,1,0,-18,-1,1,0,0,0,0,3670,3551,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,6,0,0,79500000,0.011635,pre-covid
Andrei Svechnikov,F,CAR,2018-19,18,0,Entry-Level,925000,L,0,7,0,0,82,0.06999999999999995,0.020000000000000018,0.8,-0.040000000000000036,263,11,34,9,151,0,19,5,0,90,9,72141,60837,71,8936,189,155,0,16,20,13,0,0,123,119,0,2,34,32,0,0,63,55,0,8,29,19,0,4,6,2,0,0,1,1,0,0,6,3,0,0,26,26,0,0,17,11,0,5,-28,-20,0,-4,79500000,0.011635,pre-covid
Nolan Patrick,F,PHI,2018-19,19,-8,Entry-Level,925000,R,1,1,0,0,72,0.010000000000000009,-0.020000000000000018,-0.2,-0.050000000000000044,-21,-4,7,-4,-71,-3,-3,-5,0,58,2,65031,54683,159,6846,115,91,0,19,13,11,0,1,72,69,0,2,40,38,0,1,26,17,0,5,15,14,0,0,3,3,0,0,400,367,0,25,380,348,3,2,26,26,0,0,18,16,0,1,25,31,0,-4,79500000,0.011635,pre-covid
Max Veronneau,F,OTT,2018-19,22,-5,Entry-Level,925000,R,1,0,0,0,12,-0.030000000000000027,-0.06,-0.33,0.020000000000000018,-21,-2,-3,-1,-28,-4,-3,-1,0,8,3,8956,8057,14,858,15,11,0,4,2,1,0,1,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,2,0,0,2,2,0,0,79500000,0.011635,pre-covid
Blake Lizotte,F,L.A,2018-19,20,-1,Entry-Level,925000,L,0,0,0,0,1,0.19,0.29000000000000004,0,0,3,-1,1,0,3,-1,1,0,0,0,0,672,672,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.011635,pre-covid
Gavin Bayreuther,D,DAL,2018-19,24,2,Entry-Level,925000,L,0,2,0,0,19,0.03999999999999998,0.019999999999999962,-0.03,0.020000000000000018,-2,4,1,3,-6,1,-2,1,0,14,2,20722,18114,590,1530,25,22,0,1,2,1,0,0,11,10,0,1,8,3,3,2,13,10,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,18,1,0,3,1,0,2,-8,-8,0,0,79500000,0.011635,pre-covid
Alexander Kerfoot,F,COL,2018-19,23,-9,Entry-Level,925000,L,4,12,0,0,78,0.09000000000000008,0.020000000000000018,0.06,0.020000000000000018,135,7,19,10,22,-7,8,0,0,91,15,69641,57024,238,9024,115,98,0,13,14,9,0,3,22,20,0,1,22,22,0,0,30,20,0,8,13,7,0,4,5,1,0,2,274,249,0,13,215,194,3,2,29,28,0,0,27,14,0,9,-6,2,0,-6,79500000,0.011635,pre-covid
Matthew Tkachuk,F,CGY,2018-19,20,14,Entry-Level,925000,L,12,13,0,0,80,0.12,0.04999999999999993,-0.19,0,349,54,45,31,139,12,1,2,-1,185,35,84510,65663,5,14698,206,138,0,51,34,17,0,11,104,102,0,0,41,37,0,3,56,50,0,5,33,13,0,12,11,0,0,7,6,4,0,1,7,6,0,0,13,13,0,0,43,24,0,13,8,12,0,-2,79500000,0.011635,pre-covid
Saku Maenalanen,F,CAR,2018-19,24,0,Entry-Level,925000,L,0,0,0,0,34,-0.06000000000000005,-0.050000000000000044,0.04000000000000001,-0.18999999999999995,-25,-1,1,-4,-11,0,2,-3,-1,0,0,19318,18374,717,142,36,36,0,0,4,4,0,0,45,45,0,0,12,12,0,0,8,8,0,0,3,3,0,0,0,0,0,0,6,5,1,0,15,12,0,1,10,10,0,0,5,5,0,0,0,2,-2,0,79500000,0.011635,pre-covid
Nick Schmaltz,F,ARI,2018-19,22,-12,Entry-Level,925000,R,5,3,0,0,40,0.06000000000000005,-0.040000000000000036,-0.05,0.040000000000000036,41,2,0,3,-52,-13,-16,-4,-3,85,12,42782,32652,714,6790,63,44,0,16,7,2,0,4,5,1,1,1,35,32,0,0,25,21,0,3,10,4,0,5,4,0,0,4,104,84,2,13,177,139,7,2,12,11,0,1,18,10,0,2,16,12,0,0,79500000,0.011635,pre-covid
Eric Robinson,F,CBJ,2018-19,23,-4,Entry-Level,925000,L,0,0,0,0,13,-0.030000000000000027,-0.010000000000000009,-0.25,0,8,-5,3,0,7,-5,3,0,0,1,0,9264,9099,45,75,18,18,0,0,0,0,0,0,24,24,0,0,1,1,0,0,5,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.011635,pre-covid
Dominik Kahun,F,CHI,2018-19,22,10,Entry-Level,925000,L,1,1,0,0,82,0.030000000000000027,0.010000000000000009,0.11000000000000001,-0.020000000000000018,58,14,2,7,10,12,0,5,-1,48,4,69614,62741,328,4933,137,127,0,6,13,11,0,1,13,13,0,0,32,31,0,0,24,23,0,1,12,10,0,1,6,4,0,1,22,18,0,2,39,29,2,0,27,26,0,0,24,22,0,1,14,10,0,0,79500000,0.011635,pre-covid
Daniel Brickley,D,L.A,2018-19,23,-2,Entry-Level,925000,L,0,0,0,0,4,-0.08999999999999997,-0.06,-0.25,-1,-2,-2,-1,0,0,-2,-1,0,0,0,0,3069,2808,51,11,2,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,1,1,0,0,0,0,0,0,79500000,0.011635,pre-covid
Jacob Nilsson,F,CHI,2018-19,24,-2,Entry-Level,925000,L,0,0,0,0,2,-0.15999999999999998,-0.03999999999999998,-0.07,0,-8,-2,0,0,-4,-2,0,0,0,0,0,943,824,119,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.011635,pre-covid
Pavel Buchnevich,F,NYR,2018-19,23,-10,Entry-Level,925000,L,7,5,0,0,64,0.09000000000000002,0.019999999999999962,-0.18,-0.040000000000000036,41,6,5,6,-45,-5,-5,1,0,78,15,58261,49045,14,7258,119,91,0,22,21,11,0,7,60,57,0,1,29,25,0,2,43,35,0,6,17,8,0,7,7,3,0,3,7,7,0,0,18,17,0,0,20,18,0,0,17,11,0,5,10,14,0,-4,79500000,0.011635,pre-covid
Frank Vatrano,F,FLA,2018-19,24,-10,Standard (1-way),925000,L,2,6,0,0,81,0.040000000000000036,0.010000000000000009,-0.26,0.010000000000000009,150,6,13,9,53,-11,-4,-5,-1,96,14,71113,61475,130,7765,207,176,0,21,24,18,0,2,138,134,0,3,33,32,0,1,30,25,0,3,18,10,0,4,6,1,0,2,15,12,0,2,23,19,0,0,74,69,0,0,15,7,0,6,-2,0,0,-2,79500000,0.011635,pre-covid
Carl Grundstrom,F,L.A,2018-19,20,-4,Entry-Level,925000,L,0,1,0,0,15,0.08000000000000007,0.03999999999999998,-0.13,0.030000000000000027,8,-2,17,4,-20,-3,9,2,0,24,0,13467,11627,11,1544,27,16,0,9,5,4,0,0,38,36,0,2,8,8,0,0,5,3,0,2,9,5,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,1,-2,0,0,0,79500000,0.011635,pre-covid
Isac Lundestrom,F,ANA,2018-19,18,-1,Entry-Level,925000,L,0,0,0,0,15,-0.04999999999999999,-0.020000000000000018,-0.06000000000000001,-0.53,-41,-3,-6,-3,-31,0,-4,-1,-2,0,0,11726,10321,714,323,13,12,0,0,0,0,0,0,4,4,0,0,3,1,1,0,5,5,0,0,0,0,0,0,0,0,0,0,21,20,0,0,43,36,2,1,5,5,0,0,2,2,0,0,6,4,0,0,79500000,0.011635,pre-covid
Brady Keeper,D,FLA,2018-19,22,1,Entry-Level,925000,R,0,0,0,0,1,0.11999999999999994,0.09999999999999998,0,0,6,1,0,0,6,1,0,0,0,0,0,746,706,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.011635,pre-covid
Tage Thompson,F,BUF,2018-19,20,-22,Entry-Level,925000,R,1,0,0,0,65,0,-0.030000000000000027,-0.17,-0.09999999999999998,-42,-20,-2,-3,-71,-20,-5,-4,0,22,1,47264,42861,43,3108,108,94,0,11,7,6,0,1,65,63,0,1,24,24,0,0,32,28,0,3,7,4,0,2,1,0,0,1,10,10,0,0,10,10,0,0,9,9,0,0,5,4,0,0,-6,-6,0,-2,79500000,0.011635,pre-covid
Kristian Vesalainen,F,WPG,2018-19,19,0,Entry-Level,925000,L,0,0,0,0,5,0.020000000000000018,-0.020000000000000018,0,-0.5,-1,0,1,0,-2,0,0,0,0,1,0,2052,1972,0,80,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,79500000,0.011635,pre-covid
Dominic Toninato,F,COL,2018-19,24,0,Entry-Level,925000,L,0,0,0,0,2,-0.16999999999999998,-0.16000000000000003,-0.2,0,-3,0,0,1,-2,0,0,1,0,0,0,804,776,28,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.011635,pre-covid
Josh Leivo,F,VAN,2018-19,25,5,Standard (1-way),925000,R,3,4,0,0,76,0.12,0.050000000000000044,-0.17,0.010000000000000009,164,22,-1,0,31,9,1,-3,0,126,13,64090,51604,44,9844,150,111,0,34,14,11,0,3,44,42,0,1,37,34,0,3,32,24,0,6,6,4,0,2,2,0,0,2,15,7,0,8,26,9,0,0,23,22,0,0,11,6,0,3,4,8,0,-4,79500000,0.011635,pre-covid
Auston Matthews,F,TOR,2018-19,20,-9,Entry-Level,925000,L,14,9,0,0,68,0.08999999999999997,0.010000000000000009,-0.23,0.050000000000000044,201,23,30,19,15,0,10,6,0,162,21,75671,61765,88,10091,252,176,0,53,37,23,0,12,28,25,0,3,57,48,0,6,67,55,0,9,35,24,0,8,13,6,0,7,475,453,1,3,435,412,0,1,60,52,0,0,36,25,0,6,16,16,0,0,79500000,0.011635,pre-covid
Brady Tkachuk,F,OTT,2018-19,18,-10,Entry-Level,925000,L,4,6,0,0,71,0.11000000000000004,0.04999999999999999,-0.24,0.08000000000000007,91,7,33,9,-24,-2,15,8,0,101,11,68247,56906,152,8996,214,163,0,43,22,17,0,3,174,170,0,2,22,21,0,1,39,31,0,8,40,24,0,11,7,5,0,1,73,58,0,15,76,46,4,1,26,25,0,0,22,14,0,5,4,0,0,0,79500000,0.011635,pre-covid
Ryan Poehling,F,MTL,2018-19,19,3,Entry-Level,925000,L,0,0,0,0,1,0.2,0.22000000000000003,0,0,9,3,0,0,10,3,0,0,0,0,0,647,605,42,0,3,3,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79500000,0.011635,pre-covid
Will Butcher,D,N.J,2018-19,23,-17,Entry-Level,925000,L,1,13,0,0,78,0.11000000000000004,0.03999999999999998,-0.03,-0.010000000000000009,169,10,22,5,24,-2,9,2,-1,113,19,90070,72141,502,11919,108,82,0,16,4,3,0,0,38,35,0,3,17,15,0,2,32,29,0,2,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,74,66,1,0,27,11,0,13,-6,-6,0,0,79500000,0.011635,pre-covid
Alex Iafallo,F,L.A,2018-19,24,-17,Entry-Level,925000,L,2,4,0,0,82,0.030000000000000027,-0.010000000000000009,-0.04000000000000001,0.040000000000000036,4,-11,-19,-7,-61,-8,-20,-6,-4,85,4,82808,69680,1866,7502,148,109,2,30,15,11,0,2,87,85,1,1,26,25,0,0,19,16,1,2,16,11,0,4,7,4,0,2,7,7,0,0,17,16,0,0,54,52,0,2,18,14,0,3,-10,-8,0,-2,79500000,0.011635,pre-covid
Ryan Lindgren,D,NYR,2018-19,20,-6,Entry-Level,925000,L,0,0,0,0,5,0.019999999999999962,0.019999999999999962,0.09,0,-6,-6,-3,-1,-7,-6,-2,-1,0,0,0,4376,4116,218,0,8,8,0,0,0,0,0,0,11,11,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,-8,-8,0,0,79500000,0.011635,pre-covid
Kyle Connor,F,WPG,2018-19,21,-7,Entry-Level,925000,L,12,9,1,0,82,0.09000000000000002,0,0.010000000000000009,0.040000000000000036,139,33,18,17,-56,-7,-17,-3,-3,227,38,94277,70129,3284,16306,227,154,2,57,34,20,1,11,9,8,0,0,56,49,0,3,32,22,2,7,34,12,2,13,13,2,1,8,8,6,0,2,5,5,0,0,21,15,0,3,32,17,0,7,0,2,0,-2,79500000,0.011635,pre-covid
Henrik Borgstrom,F,FLA,2018-19,20,-14,Entry-Level,925000,L,3,4,0,0,50,0.030000000000000027,0,-0.18,0.020000000000000018,14,-2,5,4,-26,-5,2,1,0,36,6,35984,32099,62,3183,54,45,0,7,8,5,0,3,11,11,0,0,21,21,0,0,25,24,0,1,2,0,0,2,2,0,0,2,164,153,2,7,238,220,1,2,12,12,0,0,10,6,0,4,0,0,0,0,79500000,0.011635,pre-covid
