player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Luke Schenn,D,TOR,2010-11,20,Entry-Level,875000,R,0,0,0,1,-9,82,-0.06,0.010000000000000009,0.03,-0.020000000000000018,-163,-38,-37,-24,-38,-2,-15,-4,-28,39,2,110057,89799,12337,4600,128,102,7,10,5,5,0,0,251,205,31,2,38,30,4,3,95,80,13,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,168,131,1,23,17,16,1,0,-4,-6,0,2,59400000,0.014731,pre-covid
Michael Del Zotto,D,NYR,2010-11,20,Entry-Level,875000,L,2,5,0,0,-8,47,0.11000000000000004,0.020000000000000018,0.07,0.029999999999999916,133,9,6,3,16,-3,-8,-3,-2,112,14,54949,40822,1373,9823,58,32,0,23,2,0,0,2,92,82,2,4,16,11,0,3,24,17,0,5,4,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,72,60,0,4,9,4,0,4,-12,-8,0,-4,59400000,0.014731,pre-covid
Philip McRae,F,STL,2010-11,20,Entry-Level,875000,L,0,0,0,0,-10,15,-0.13000000000000006,-0.16999999999999993,0,0.08999999999999997,-20,-10,0,0,-23,-10,-1,0,0,2,0,8133,7890,0,190,13,12,0,0,1,1,0,0,8,8,0,0,0,0,0,0,3,3,0,0,3,2,0,0,1,1,0,0,34,33,0,0,30,30,0,0,5,5,0,0,2,2,0,0,2,2,0,0,59400000,0.014731,pre-covid
Kevin Shattenkirk,D,STL,2010-11,21,Entry-Level,875000,R,3,12,0,0,-4,72,0.10000000000000003,0.030000000000000027,-0.01999999999999999,0.010000000000000009,160,23,20,4,41,5,11,0,-2,130,25,85712,68564,1726,12140,108,76,1,24,9,6,0,2,66,62,0,1,41,32,1,5,23,17,1,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96,85,2,2,34,18,0,10,-22,-18,0,0,59400000,0.014731,pre-covid
Karl Alzner,D,WSH,2010-11,21,Entry-Level,875000,L,0,0,0,0,11,82,-0.040000000000000036,0.010000000000000009,0.04000000000000001,-0.20000000000000007,-53,-2,-9,-2,31,6,-3,2,-15,7,0,97762,82081,10164,1761,64,57,1,2,2,2,0,0,98,82,11,0,24,21,2,1,40,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,99,1,16,10,7,0,0,-10,-6,-2,0,59400000,0.014731,pre-covid
Drew Doughty,D,L.A,2010-11,20,Entry-Level,875000,R,6,11,0,0,13,76,0.09999999999999998,0.040000000000000036,0,-0.020000000000000018,237,25,23,21,93,18,12,11,-14,229,24,116932,84945,8863,18057,139,73,1,50,11,6,0,5,137,113,14,8,22,17,1,1,77,50,10,9,5,1,0,3,3,0,0,3,0,0,0,0,0,0,0,0,101,74,3,14,29,16,0,8,-15,-19,4,0,59400000,0.014731,pre-covid
Matt Frattin,F,TOR,2010-11,22,Entry-Level,875000,R,0,0,0,0,-1,1,0.25,0.27,0,0.019999999999999907,8,-1,-1,0,9,0,-1,0,0,-1,-1,934,854,0,80,5,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59400000,0.014731,pre-covid
Ryan McDonagh,D,NYR,2010-11,21,Entry-Level,875000,L,0,0,0,2,16,40,-0.030000000000000027,0.010000000000000009,0.039999999999999994,-0.30000000000000004,20,11,11,5,45,14,10,8,-3,1,0,44844,39335,3569,276,27,25,1,0,1,1,0,0,56,48,7,0,18,13,1,0,11,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,54,0,5,8,5,2,0,-8,-10,0,0,59400000,0.014731,pre-covid
Joe Colborne,F,TOR,2010-11,20,Entry-Level,875000,L,0,0,0,0,1,1,0.06000000000000005,0.07000000000000006,-0.29,0.05999999999999994,-1,1,-2,0,0,1,0,0,0,0,0,1121,933,4,183,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,4,2,0,1,1,0,0,1,1,0,0,0,0,0,0,59400000,0.014731,pre-covid
Jordan Eberle,F,EDM,2010-11,20,Entry-Level,875000,R,4,6,1,0,-13,69,0.09000000000000002,0.03999999999999998,0,-0.010000000000000009,23,-12,6,-5,-32,-11,3,-5,-14,79,15,73208,58030,2704,9918,158,123,4,23,18,12,2,3,32,28,0,1,56,47,3,4,41,28,6,6,13,7,1,4,3,0,1,2,11,6,2,2,15,11,1,2,17,15,0,2,25,17,0,7,16,10,0,-2,59400000,0.014731,pre-covid
Steven Stamkos,F,T.B,2010-11,20,Entry-Level,875000,R,20,21,0,0,-3,82,0.12,0,-0.020000000000000004,0,302,58,43,27,40,21,2,1,-2,248,29,99319,72919,1622,20598,272,170,2,76,45,26,0,14,84,75,0,5,40,35,0,5,60,38,0,19,37,15,0,12,20,4,0,11,431,329,12,58,496,384,32,11,37,35,1,0,46,24,0,11,22,24,2,-12,59400000,0.014731,pre-covid
Brandon Sutter,F,CAR,2010-11,21,Entry-Level,875000,R,0,2,0,1,12,81,-0.10000000000000003,-0.03999999999999998,-0.04000000000000001,-0.010000000000000009,-204,-3,-11,0,-77,8,2,6,-17,23,3,81933,63738,10600,3361,144,122,7,8,14,12,0,1,69,59,3,2,48,34,8,0,24,21,3,0,19,13,1,2,7,6,0,1,589,444,81,22,740,535,31,91,72,46,0,12,15,11,0,2,26,20,2,0,59400000,0.014731,pre-covid
Keaton Ellerby,D,FLA,2010-11,21,Entry-Level,875000,L,0,1,0,0,-15,54,0.020000000000000018,0.020000000000000018,-0.020000000000000004,-0.06000000000000005,13,-17,10,-6,28,-13,11,-4,-3,9,1,52143,48255,1793,1255,56,49,0,2,2,1,0,0,74,66,2,3,14,13,0,1,14,13,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,58,0,2,10,9,0,1,-10,-10,0,0,59400000,0.014731,pre-covid
Tyler Myers,D,BUF,2010-11,20,Entry-Level,875000,R,3,14,0,0,-1,80,0.030000000000000027,0.040000000000000036,-0.039999999999999994,0,121,4,9,16,110,5,3,6,-15,162,23,107798,78401,12000,12822,122,80,3,24,10,4,0,3,107,77,18,3,41,27,8,4,67,39,8,13,10,2,0,4,5,0,0,3,0,0,0,0,0,0,0,0,98,75,2,10,27,15,0,11,-24,-12,-8,-4,59400000,0.014731,pre-covid
James van Riemsdyk,F,PHI,2010-11,21,Entry-Level,875000,L,5,1,0,0,11,75,0.020000000000000018,0,-0.21,-0.06000000000000005,79,24,28,25,26,13,16,16,0,51,8,65399,57503,305,5678,173,144,0,23,21,16,0,3,107,100,0,4,27,24,0,1,16,14,0,1,23,18,0,5,12,9,0,3,0,0,0,0,3,2,0,0,25,24,0,0,19,16,0,1,9,8,5,-6,59400000,0.014731,pre-covid
Tyler Bozak,F,TOR,2010-11,24,Entry-Level,875000,R,6,5,1,0,-30,82,0,-0.010000000000000009,-0.03,-0.020000000000000018,-73,-23,-2,-6,-98,-23,-12,-9,-16,117,15,94861,69538,8351,13383,120,83,10,20,15,8,0,6,85,76,2,5,46,38,4,1,51,37,3,7,16,8,2,5,5,1,0,4,787,502,91,131,654,428,77,69,48,35,0,9,17,11,0,4,32,30,0,-2,59400000,0.014731,pre-covid
Ian Cole,D,STL,2010-11,21,Entry-Level,875000,L,0,0,0,0,6,26,-0.020000000000000018,0,0.08,-0.09000000000000008,14,4,-7,-5,21,5,-2,-2,-3,5,1,27468,24457,1500,681,22,20,1,0,1,1,0,0,36,35,0,0,5,3,0,1,14,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,33,0,3,3,2,0,0,-16,-10,-4,0,59400000,0.014731,pre-covid
Mikkel Boedker,F,ARI,2010-11,20,Entry-Level,875000,L,0,3,0,0,10,34,0.11000000000000004,0.040000000000000036,0,0.030000000000000027,12,16,-1,4,-13,11,-5,1,0,21,3,22239,19345,14,2527,39,30,0,6,4,4,0,0,42,39,0,3,7,7,0,0,3,3,0,0,3,3,0,0,1,1,0,0,3,2,0,1,2,2,0,0,6,6,0,0,10,8,0,2,10,10,0,0,59400000,0.014731,pre-covid
Patrick Wiercioch,D,OTT,2010-11,19,Entry-Level,875000,L,0,1,0,0,0,8,0.09000000000000002,0.030000000000000027,0.87,0.15000000000000002,2,1,1,2,-3,0,1,2,0,4,1,6673,5983,6,490,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,1,-2,-4,0,2,59400000,0.014731,pre-covid
Erik Karlsson,D,OTT,2010-11,20,Entry-Level,875000,R,4,17,0,1,-28,75,0.09000000000000002,0.020000000000000018,0.020000000000000018,0,70,-5,-5,4,-34,-22,-16,-5,-2,165,23,105822,80136,6139,15622,182,125,3,41,13,8,0,4,32,27,3,1,56,44,4,5,79,56,4,16,7,1,0,6,3,0,0,3,0,0,0,0,0,0,0,0,74,64,2,6,32,10,1,15,-18,-18,8,-4,59400000,0.014731,pre-covid
Luca Sbisa,D,ANA,2010-11,20,Entry-Level,875000,L,1,1,0,2,-15,68,-0.030000000000000027,-0.040000000000000036,0.07,-0.020000000000000018,-123,-15,-5,-5,-130,-16,-4,-4,-5,76,5,68523,56333,6024,5221,76,55,3,17,2,1,0,1,170,155,10,3,15,11,3,1,28,25,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,65,1,13,9,7,2,0,4,7,-2,-3,59400000,0.014731,pre-covid
B.J. Crombeen,F,STL,2010-11,24,Standard (1-way),872500,R,0,0,1,0,-18,80,-0.10000000000000003,-0.040000000000000036,0.010000000000000009,0.06999999999999995,-132,-32,-19,-11,-32,-21,-5,-7,-12,2,0,61428,52241,7935,313,113,104,9,0,7,6,1,0,93,91,1,0,16,14,2,0,12,11,1,0,6,5,1,0,0,0,0,0,19,17,1,0,45,38,1,0,15,9,0,2,7,7,0,0,-31,-25,-14,0,59400000,0.014689,pre-covid
John Moore,D,CBJ,2010-11,19,Entry-Level,870000,L,0,0,0,0,0,2,-0.02999999999999997,0.02999999999999997,0,-1,1,0,1,1,3,0,1,1,0,-1,0,1377,1222,0,71,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,59400000,0.014646,pre-covid
Nazem Kadri,F,TOR,2010-11,19,Entry-Level,870000,L,0,2,0,0,-3,29,0.09000000000000002,0.02999999999999997,-0.41,-0.04999999999999993,38,2,4,1,-2,1,0,0,0,36,1,27449,22718,9,4156,51,43,0,5,3,3,0,0,16,15,0,1,15,13,0,2,26,22,0,4,5,3,0,1,0,0,0,0,49,35,0,10,72,54,0,0,6,5,0,0,9,7,0,1,22,22,0,-2,59400000,0.014646,pre-covid
Ryan Stoa,F,COL,2010-11,23,Entry-Level,850000,L,0,2,0,0,-4,25,0.09000000000000002,0.010000000000000009,-0.08,0.040000000000000036,22,1,16,6,-19,-4,7,2,0,40,4,20013,17329,4,2282,45,36,0,7,2,1,0,0,30,29,0,1,4,4,0,0,3,3,0,0,9,6,0,3,0,0,0,0,2,0,0,1,3,2,0,0,6,5,0,0,2,0,0,2,-2,0,0,-4,59400000,0.01431,pre-covid
Blake Geoffrion,F,NSH,2010-11,22,Entry-Level,850000,L,0,0,0,0,4,20,0,0,-0.12,0.29000000000000004,-5,3,6,3,-5,4,8,4,0,0,0,9929,9753,28,23,24,24,0,0,6,6,0,0,8,8,0,0,11,11,0,0,6,6,0,0,4,4,0,0,3,3,0,0,46,45,1,0,53,52,0,0,4,4,0,0,2,2,0,0,0,0,0,0,59400000,0.01431,pre-covid
Nathan Gerbe,F,BUF,2010-11,22,Entry-Level,850000,L,2,2,0,0,10,64,0.07999999999999996,0.040000000000000036,-0.13,0.050000000000000044,172,18,12,7,95,6,-4,-2,0,61,8,51199,45327,110,4675,171,148,0,15,16,12,0,2,53,52,0,1,24,21,0,0,19,16,0,2,8,4,0,2,6,2,0,2,4,3,0,0,13,11,0,0,23,22,0,0,15,9,0,2,14,16,0,-2,59400000,0.01431,pre-covid
T.J. Oshie,F,STL,2010-11,23,Entry-Level,850000,R,3,6,1,0,10,49,0.050000000000000044,0.020000000000000018,-0.06,0.030000000000000027,122,14,8,6,61,8,-1,1,-11,97,14,56415,41564,5221,7261,103,75,0,17,12,7,0,3,71,63,3,1,47,38,5,2,17,11,0,4,7,3,0,3,4,0,0,3,100,84,9,3,127,96,10,10,40,27,0,8,22,15,0,6,36,32,2,2,59400000,0.01431,pre-covid
Chris Summers,D,ARI,2010-11,22,Entry-Level,850000,L,0,0,0,0,-3,2,-0.07999999999999996,0.06,0.03,0,-16,-3,-2,-2,-5,-3,-2,-2,0,0,0,1664,1351,260,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,-4,-4,0,0,59400000,0.01431,pre-covid
Michael Frolik,F,CHI,2010-11,22,Entry-Level,850000,L,1,5,0,0,5,80,0.08000000000000007,0.030000000000000027,0.14,0.029999999999999916,184,8,14,6,100,2,6,4,-1,79,5,74837,64896,331,7812,251,217,2,20,11,9,0,1,52,50,0,2,49,39,1,2,16,12,0,3,15,12,0,1,3,3,0,0,48,42,0,3,71,61,3,0,37,31,0,1,27,19,0,3,-6,0,2,-8,59400000,0.01431,pre-covid
Jeff Petry,D,EDM,2010-11,22,Entry-Level,850000,R,0,3,0,0,-12,35,0.030000000000000027,0.010000000000000009,-0.010000000000000009,-0.010000000000000009,1,-11,2,3,0,-11,-4,0,-5,29,5,42785,34201,2618,4489,41,32,0,6,1,1,0,0,48,42,4,0,16,14,1,1,32,23,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,43,0,5,4,1,0,2,-4,-4,0,0,59400000,0.01431,pre-covid
Nikita Filatov,F,CBJ,2010-11,20,Entry-Level,845833,R,0,1,0,0,3,23,0.13999999999999996,0.040000000000000036,0,-0.020000000000000018,46,6,12,3,22,4,5,1,0,21,2,16998,13535,0,3201,31,25,0,6,0,0,0,0,10,8,0,2,4,4,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,4,0,3,2,-2,0,0,59400000,0.01424,pre-covid
Zach Boychuk,F,CAR,2010-11,20,Entry-Level,845833,L,1,0,0,0,-2,23,0,-0.020000000000000018,0,-0.12,-6,-1,2,0,-19,-2,1,-1,0,14,1,14797,13746,0,1023,44,34,0,10,4,3,0,1,50,48,0,2,5,5,0,0,7,6,0,0,3,2,0,1,1,0,0,1,1,1,0,0,4,3,0,0,6,6,0,0,3,3,0,0,8,8,0,0,59400000,0.01424,pre-covid
Greg Nemisz,F,CGY,2010-11,20,Entry-Level,845833,R,0,0,0,0,-1,6,-0.06000000000000005,-0.07000000000000006,0,0,-2,-1,-1,0,-2,-1,-1,0,0,0,0,1834,1828,0,0,5,5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,2,2,0,0,1,1,0,0,2,2,0,0,59400000,0.01424,pre-covid
Lars Eller,F,MTL,2010-11,21,Entry-Level,845833,L,0,0,0,0,-1,77,0.010000000000000009,0,0.06999999999999999,-0.16999999999999993,1,-5,-9,-6,5,-5,-9,-5,-1,5,0,51452,49182,364,1335,79,76,0,1,7,7,0,0,85,82,0,1,24,23,0,1,25,24,0,1,6,5,0,1,1,1,0,0,183,175,4,1,248,238,0,0,22,21,0,0,10,8,0,0,-28,-24,0,-2,59400000,0.01424,pre-covid
Jakub Voracek,F,CBJ,2010-11,20,Entry-Level,845833,L,2,6,0,0,-3,80,0.13,0.030000000000000027,0.08000000000000002,-0.020000000000000018,286,15,13,6,69,-1,3,-3,-1,182,11,81460,65434,137,13086,183,133,0,37,14,10,0,1,55,50,0,5,38,31,0,3,27,22,0,4,13,7,0,3,8,4,0,1,24,21,0,2,41,37,1,0,22,21,0,0,32,23,0,5,8,6,0,-2,59400000,0.01424,pre-covid
John Carlson,D,WSH,2010-11,20,Entry-Level,845833,R,1,5,0,0,18,82,0.040000000000000036,0.010000000000000009,0.010000000000000009,-0.010000000000000009,172,27,23,15,77,14,-1,1,-14,154,16,110825,84695,11133,10276,144,99,4,28,7,6,0,1,70,57,7,0,60,39,11,6,80,61,13,2,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,160,123,5,19,30,18,0,5,-14,-18,-2,2,59400000,0.01424,pre-covid
Mikael Backlund,F,CGY,2010-11,21,Entry-Level,845833,L,2,2,0,1,4,73,0.050000000000000044,0.06999999999999995,0.11000000000000001,-0.04999999999999993,97,5,0,-1,107,4,2,0,-5,19,6,52907,45533,3934,2613,144,125,12,6,10,8,0,2,35,33,2,0,37,31,3,2,26,24,1,1,9,7,0,2,4,3,0,1,319,274,16,23,345,286,16,22,19,16,0,1,15,12,1,2,6,6,2,-2,59400000,0.01424,pre-covid
Kyle Turris,F,ARI,2010-11,20,Entry-Level,845833,R,0,2,0,0,1,65,0.08000000000000007,0.040000000000000036,0.03,-0.040000000000000036,55,5,6,0,24,4,1,-1,0,34,2,43965,37595,312,5537,116,100,0,13,11,11,0,0,30,28,0,1,14,14,0,0,19,14,0,5,9,7,0,2,2,2,0,0,270,226,0,36,270,220,10,2,15,15,0,0,14,13,0,1,12,16,0,-4,59400000,0.01424,pre-covid
Colby Cohen,D,COL,2010-11,21,Entry-Level,845500,R,0,0,0,0,-1,3,-0.030000000000000027,-0.12,-0.22,-0.07999999999999996,6,-1,-2,-1,-5,-1,-4,-1,-1,7,0,3192,2244,308,351,2,1,0,0,0,0,0,0,4,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,2,0,0,59400000,0.014234,pre-covid
Krys Barch,F,DAL,2010-11,30,Standard (1-way),837500,L,0,0,0,0,-6,44,-0.04999999999999999,-0.06,-0.13,-0.04999999999999993,-37,-6,-2,-2,-38,-7,-1,-2,0,3,1,13792,13464,2,277,16,16,0,0,2,2,0,0,53,53,0,0,3,3,0,0,12,12,0,0,5,5,0,0,1,1,0,0,2,2,0,0,2,2,0,0,2,2,0,0,1,1,0,0,-4,-4,0,0,59400000,0.014099,pre-covid
David Jones,F,COL,2010-11,25,Standard (1-way),837500,R,6,3,0,1,-2,77,0.019999999999999962,-0.019999999999999962,-0.020000000000000004,0.030000000000000027,-52,-5,21,1,-92,4,15,5,-17,108,7,81664,61861,6538,10775,153,117,7,19,27,19,0,2,93,87,1,5,24,17,3,3,28,24,1,1,33,19,3,7,11,6,0,1,10,4,0,6,11,1,6,2,38,27,0,9,18,14,1,3,-6,-2,0,-2,59400000,0.014099,pre-covid
Mike Rupp,F,PIT,2010-11,30,Standard (1-way),825000,L,0,1,0,0,1,81,-0.010000000000000009,-0.040000000000000036,-0.04000000000000001,-0.030000000000000027,27,-3,6,0,-3,-2,3,0,-4,39,3,48869,43844,1002,3740,81,73,0,7,9,9,0,0,181,171,2,7,9,9,0,0,12,11,0,1,5,5,0,0,3,3,0,0,82,65,1,15,80,61,2,1,17,17,0,0,8,7,0,1,-34,-30,0,-4,59400000,0.013889,pre-covid
Jannik Hansen,F,VAN,2010-11,24,Standard (1-way),825000,R,0,1,0,1,20,82,-0.10000000000000003,-0.030000000000000027,-0.009999999999999981,0.040000000000000036,-110,4,-5,-2,11,12,5,3,-6,3,0,72382,58484,11103,626,113,94,17,1,9,9,0,0,149,132,14,1,42,25,17,0,16,13,3,0,9,9,0,0,6,6,0,0,8,6,2,0,11,5,0,0,26,16,0,4,20,17,1,0,-4,-4,-2,0,59400000,0.013889,pre-covid
Colin Fraser,F,EDM,2010-11,25,Standard (1-way),825000,L,0,0,1,0,-2,67,-0.14999999999999997,-0.04999999999999999,-0.009999999999999995,-0.029999999999999916,-184,-22,-19,-8,-50,-5,0,-2,-16,4,0,41309,29689,10151,291,57,49,6,0,3,2,1,0,79,73,3,1,27,14,12,0,20,13,6,0,7,6,0,0,1,1,0,0,246,176,53,7,306,196,2,24,54,29,1,6,2,1,0,0,0,2,-8,0,59400000,0.013889,pre-covid
Kyle Okposo,F,NYI,2010-11,22,Entry-Level,821667,R,0,5,0,0,3,38,0.11999999999999994,0.09000000000000002,-0.13,-0.030000000000000027,122,13,7,6,75,9,7,5,-1,61,9,37809,29809,1035,5498,72,62,0,9,5,5,0,0,31,27,0,3,26,22,1,2,22,16,0,5,9,8,0,0,2,2,0,0,36,30,2,2,51,37,1,4,16,13,0,1,15,8,0,4,-2,0,0,-2,59400000,0.013833,pre-covid
Claude Giroux,F,PHI,2010-11,22,Entry-Level,821667,R,8,15,2,4,21,82,0.09000000000000008,0.06000000000000005,0.09,0,178,29,55,23,95,16,19,12,-7,130,22,95437,66935,10102,14435,169,114,9,33,25,13,3,8,117,109,2,5,48,34,8,3,44,31,6,7,33,14,5,9,16,7,3,5,548,396,27,91,547,398,84,33,44,34,1,7,51,33,4,9,54,40,3,1,59400000,0.013833,pre-covid
Patrik Berglund,F,STL,2010-11,22,Entry-Level,821667,L,8,9,0,1,-3,81,0.10999999999999999,0.040000000000000036,0.05000000000000002,0,239,18,19,5,76,-2,-3,-2,-3,167,22,83546,65348,2403,13368,175,124,3,40,22,14,0,7,116,94,2,15,28,24,3,1,19,16,0,2,16,9,0,5,7,3,0,4,450,374,11,52,524,418,50,17,33,28,0,4,30,17,0,9,4,2,0,-2,59400000,0.013833,pre-covid
Artem Anisimov,F,NYR,2010-11,22,Entry-Level,821667,L,3,5,0,0,6,82,0.050000000000000044,0.010000000000000009,0.06000000000000001,0.010000000000000009,86,13,25,8,20,6,9,6,-6,106,15,79682,63325,4973,8223,190,150,4,30,18,14,0,3,74,60,2,8,46,39,2,1,16,12,1,2,29,20,2,6,10,7,0,3,306,246,20,21,382,292,35,35,45,33,1,7,26,20,0,5,16,10,0,4,59400000,0.013833,pre-covid
Derek Stepan,F,NYR,2010-11,20,Entry-Level,820833,R,3,7,0,0,0,82,0.09000000000000008,0.040000000000000036,0.07,0.020000000000000018,199,24,27,6,65,9,3,-1,0,101,9,80904,64589,2130,10101,166,132,2,20,21,16,0,2,83,78,1,3,39,31,5,1,25,16,1,8,17,11,0,2,9,6,0,1,277,234,5,23,442,374,16,16,26,21,1,1,24,16,0,6,15,11,2,0,59400000,0.013819,pre-covid
Zach Hamill,F,BOS,2010-11,21,Entry-Level,816667,R,0,0,0,0,1,3,-0.11000000000000004,-0.14999999999999997,0,0,-2,1,1,0,-2,1,1,0,0,0,0,1885,1885,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,5,0,0,11,11,0,0,3,3,0,0,1,1,0,0,0,0,0,0,59400000,0.013749,pre-covid
Jonathon Blum,D,NSH,2010-11,21,Entry-Level,816667,R,1,0,0,0,10,23,-0.019999999999999962,-0.06,0.06999999999999999,-0.040000000000000036,-14,10,4,9,-24,10,3,9,0,20,3,24502,21340,655,1911,18,14,0,4,3,2,0,1,20,20,0,0,14,13,1,0,11,9,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,36,32,0,3,5,5,0,0,-6,-6,0,-2,59400000,0.013749,pre-covid
Cody Hodgson,F,VAN,2010-11,20,Entry-Level,816667,R,0,0,0,0,-3,8,0.030000000000000027,-0.020000000000000018,0,-0.029999999999999916,2,1,1,0,-3,1,1,0,0,5,0,3716,3341,0,375,9,8,0,1,1,1,0,0,4,4,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,26,25,0,0,2,2,0,0,1,1,0,0,0,0,0,0,59400000,0.013749,pre-covid
Logan Couture,F,S.J,2010-11,21,Entry-Level,816667,L,10,6,0,0,21,79,0.05999999999999994,0.040000000000000036,0.010000000000000009,0.010000000000000009,299,30,44,19,168,18,23,7,-9,170,16,84482,66903,5006,9859,253,186,5,48,32,20,0,9,60,56,3,0,49,41,7,1,25,21,0,3,37,17,1,11,17,6,0,8,474,360,11,72,414,317,42,17,66,57,0,4,24,18,0,3,6,-2,-1,7,59400000,0.013749,pre-covid
Alex Pietrangelo,D,STL,2010-11,20,Entry-Level,816667,R,4,10,0,1,18,79,0.06999999999999995,0.030000000000000027,0.04000000000000001,0.020000000000000018,210,27,20,10,122,18,11,7,-12,152,23,104285,78352,8692,13404,161,114,5,33,11,7,0,4,57,48,4,3,40,26,6,5,36,27,4,5,4,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,121,88,4,23,32,19,1,9,12,12,7,-5,59400000,0.013749,pre-covid
Brian Sutherby,F,DAL,2010-11,28,Standard (1-way),812500,L,0,0,0,0,-9,51,-0.09999999999999998,-0.06,0.01999999999999999,-0.21999999999999997,-86,-16,-10,-5,-66,-10,-4,-1,-5,1,0,22681,20497,1716,320,32,30,0,1,2,2,0,0,70,69,1,0,9,7,2,0,8,7,0,1,5,5,0,0,1,1,0,0,19,16,2,1,13,11,0,0,9,8,0,0,2,2,0,0,-8,-8,3,-5,59400000,0.013678,pre-covid
Shawn Thornton,F,BOS,2010-11,32,Standard (1-way),812500,R,0,0,0,0,7,79,-0.030000000000000027,-0.030000000000000027,-0.18,-0.26,-14,8,-1,2,-9,8,1,2,0,1,0,47783,46918,75,621,151,149,0,1,10,10,0,0,141,141,0,0,23,23,0,0,6,6,0,0,6,6,0,0,1,1,0,0,17,17,0,0,14,14,0,0,18,17,0,0,10,9,0,0,-14,5,-17,0,59400000,0.013678,pre-covid
